city,timestamp,temperature,season
New York,2017-01-13,5.1926058031167255,winter
New York,2017-01-14,0.16045961301434075,winter
New York,2017-01-15,1.6226005000622343,winter
New York,2017-01-16,-2.027536305309852,winter
New York,2017-01-17,2.2437630193037763,winter
New York,2017-01-18,-8.98759934694576,winter
New York,2017-01-19,-2.3721847979884068,winter
New York,2017-01-20,4.655365344280039,winter
New York,2017-01-21,-0.9592987614288846,winter
New York,2017-01-22,1.2079161431544092,winter
New York,2017-01-23,-8.130574051260776,winter
New York,2017-01-24,-3.3797654147177796,winter
New York,2017-01-25,1.1672930005393976,winter
New York,2017-01-26,-9.210268003248816,winter
New York,2017-01-27,1.5525783677674276,winter
New York,2017-01-28,-2.6956854298184396,winter
New York,2017-01-29,6.801029097957054,winter
New York,2017-01-30,6.981576005001143,winter
New York,2017-01-31,3.0127979527406366,winter
New York,2017-02-01,0.35708751614657674,winter
New York,2017-02-02,-5.650642521977536,winter
New York,2017-02-03,-1.1367172375239518,winter
New York,2017-02-04,4.89281099381691,winter
New York,2017-02-05,0.8937044869255963,winter
New York,2017-02-06,-5.406359329115219,winter
New York,2017-02-07,-12.366027847058835,winter
New York,2017-02-08,-7.846720741341041,winter
New York,2017-02-09,5.464444563995944,winter
New York,2017-02-10,1.0765951343879379,winter
New York,2017-02-11,1.1409422846989585,winter
New York,2017-02-12,5.303526119573344,winter
New York,2017-02-13,-1.473356035095108,winter
New York,2017-02-14,8.376322268365314,winter
New York,2017-02-15,-11.677807191178092,winter
New York,2017-02-16,2.5101646957538986,winter
New York,2017-02-17,2.680393259194637,winter
New York,2017-02-18,12.613261698263468,winter
New York,2017-02-19,10.6200365792408,winter
New York,2017-02-20,5.24003736193687,winter
New York,2017-02-21,0.7590380713667322,winter
New York,2017-02-22,5.655926146421153,winter
New York,2017-02-23,5.357271210840484,winter
New York,2017-02-24,-2.709107986669178,winter
New York,2017-02-25,-7.830076544319492,winter
New York,2017-02-26,-6.753740644677393,winter
New York,2017-02-27,7.135098383740836,winter
New York,2017-02-28,11.911883263510576,winter
New York,2017-03-01,6.898134440345186,spring
New York,2017-03-02,9.730182849984384,spring
New York,2017-03-03,7.501409435926028,spring
New York,2017-03-04,10.756267355868763,spring
New York,2017-03-05,6.976984805585834,spring
New York,2017-03-06,8.628451936358411,spring
New York,2017-03-07,0.006167663269607715,spring
New York,2017-03-08,17.36700552425485,spring
New York,2017-03-09,15.121944564385899,spring
New York,2017-03-10,12.405082028451297,spring
New York,2017-03-11,5.561968784134451,spring
New York,2017-03-12,13.769441181174834,spring
New York,2017-03-13,11.296476385204286,spring
New York,2017-03-14,3.3399444906405904,spring
New York,2017-03-15,7.2050431441941,spring
New York,2017-03-16,-1.1983488580145885,spring
New York,2017-03-17,18.348423964719455,spring
New York,2017-03-18,10.40811599141195,spring
New York,2017-03-19,15.817577689992788,spring
New York,2017-03-20,9.201466099009746,spring
New York,2017-03-21,8.936980665786189,spring
New York,2017-03-22,10.946489533801808,spring
New York,2017-03-23,11.771031701800219,spring
New York,2017-03-24,11.048177660924893,spring
New York,2017-03-25,17.35462293901065,spring
New York,2017-03-26,5.261406696333211,spring
New York,2017-03-27,8.050639861660603,spring
New York,2017-03-28,3.900756397363536,spring
New York,2017-03-29,18.745348272221044,spring
New York,2017-03-30,13.692675023414587,spring
New York,2017-03-31,15.84824154378311,spring
New York,2017-04-01,15.429795097482659,spring
New York,2017-04-02,7.602009421687067,spring
New York,2017-04-03,19.196781783217734,spring
New York,2017-04-04,18.947195349343716,spring
New York,2017-04-05,7.294983981800198,spring
New York,2017-04-06,12.37208182233477,spring
New York,2017-04-07,9.257470458784843,spring
New York,2017-04-08,16.34967587550401,spring
New York,2017-04-09,11.626299474229562,spring
New York,2017-04-10,8.709156033547716,spring
New York,2017-04-11,10.476184063823075,spring
New York,2017-04-12,0.8460549178231229,spring
New York,2017-04-13,6.797874913083293,spring
New York,2017-04-14,11.887995871123248,spring
New York,2017-04-15,6.429599122262051,spring
New York,2017-04-16,14.590826449325817,spring
New York,2017-04-17,10.17032991637981,spring
New York,2017-04-18,3.277467831842408,spring
New York,2017-04-19,23.6905594541505,spring
New York,2017-04-20,17.973703694443625,spring
New York,2017-04-21,13.013224990789384,spring
New York,2017-04-22,4.801822066967948,spring
New York,2017-04-23,-3.0021755131398216,spring
New York,2017-04-24,8.592648111020091,spring
New York,2017-04-25,17.323247274401798,spring
New York,2017-04-26,10.060216137625268,spring
New York,2017-04-27,19.796981555783567,spring
New York,2017-04-28,7.099377852830352,spring
New York,2017-04-29,14.762895137887936,spring
New York,2017-04-30,6.534902127141311,spring
New York,2017-05-01,8.824613642141031,spring
New York,2017-05-02,9.358665641611667,spring
New York,2017-05-03,3.635937168597284,spring
New York,2017-05-04,10.334009966191404,spring
New York,2017-05-05,2.2046238731705836,spring
New York,2017-05-06,3.0203504973337534,spring
New York,2017-05-07,3.579731813143143,spring
New York,2017-05-08,8.31039428271788,spring
New York,2017-05-09,2.6238667895148557,spring
New York,2017-05-10,11.007719944882437,spring
New York,2017-05-11,8.009138871115045,spring
New York,2017-05-12,9.309817436863309,spring
New York,2017-05-13,9.603115003345378,spring
New York,2017-05-14,8.377287287830294,spring
New York,2017-05-15,8.380172315055244,spring
New York,2017-05-16,-4.309740439037263,spring
New York,2017-05-17,11.370939315770979,spring
New York,2017-05-18,14.463649896650036,spring
New York,2017-05-19,4.364429826309576,spring
New York,2017-05-20,6.4503507450453,spring
New York,2017-05-21,11.008234970442468,spring
New York,2017-05-22,11.07546105198392,spring
New York,2017-05-23,11.68762402072536,spring
New York,2017-05-24,12.303922031709856,spring
New York,2017-05-25,11.829061835769018,spring
New York,2017-05-26,14.443564489654747,spring
New York,2017-05-27,11.017946101681407,spring
New York,2017-05-28,2.7660081881345935,spring
New York,2017-05-29,19.55587415710422,spring
New York,2017-05-30,5.084196267454003,spring
New York,2017-05-31,6.118393907762153,spring
New York,2017-06-01,17.661179138462018,summer
New York,2017-06-02,22.587016429947433,summer
New York,2017-06-03,19.938202956605977,summer
New York,2017-06-04,18.566516486820113,summer
New York,2017-06-05,29.19139631971511,summer
New York,2017-06-06,19.713465757034275,summer
New York,2017-06-07,28.50563063741595,summer
New York,2017-06-08,34.22183445775071,summer
New York,2017-06-09,26.680608607786407,summer
New York,2017-06-10,16.627769764647912,summer
New York,2017-06-11,28.324024058134878,summer
New York,2017-06-12,24.270905013619117,summer
New York,2017-06-13,21.08569783160099,summer
New York,2017-06-14,31.489038525384522,summer
New York,2017-06-15,28.077316014228394,summer
New York,2017-06-16,28.862821277560574,summer
New York,2017-06-17,20.206885625833397,summer
New York,2017-06-18,28.244733858024986,summer
New York,2017-06-19,35.62692112734343,summer
New York,2017-06-20,15.88236822348262,summer
New York,2017-06-21,14.210354410319049,summer
New York,2017-06-22,18.72758972236651,summer
New York,2017-06-23,20.32274777319138,summer
New York,2017-06-24,33.96317077235782,summer
New York,2017-06-25,34.483646873161796,summer
New York,2017-06-26,24.592855360050937,summer
New York,2017-06-27,30.718462495203283,summer
New York,2017-06-28,27.436773521600383,summer
New York,2017-06-29,23.172601601533074,summer
New York,2017-06-30,23.922370368495752,summer
New York,2017-07-01,28.213138550350404,summer
New York,2017-07-02,23.80787264340342,summer
New York,2017-07-03,22.656353043914965,summer
New York,2017-07-04,24.34418914947566,summer
New York,2017-07-05,17.09980272492889,summer
New York,2017-07-06,17.020116599802595,summer
New York,2017-07-07,28.662142179438888,summer
New York,2017-07-08,29.324905592602803,summer
New York,2017-07-09,19.59788045704623,summer
New York,2017-07-10,23.064818189284054,summer
New York,2017-07-11,28.928453630606544,summer
New York,2017-07-12,25.13362259019321,summer
New York,2017-07-13,22.483159997299666,summer
New York,2017-07-14,23.215763310071427,summer
New York,2017-07-15,16.896067269355107,summer
New York,2017-07-16,29.142619315518377,summer
New York,2017-07-17,27.767769525498775,summer
New York,2017-07-18,26.67976553774746,summer
New York,2017-07-19,19.715910936110195,summer
New York,2017-07-20,20.844069528755327,summer
New York,2017-07-21,28.249663811983744,summer
New York,2017-07-22,29.82070648951668,summer
New York,2017-07-23,29.294221489529985,summer
New York,2017-07-24,18.95645180482257,summer
New York,2017-07-25,19.611775038032615,summer
New York,2017-07-26,28.35495903009158,summer
New York,2017-07-27,19.952225237568513,summer
New York,2017-07-28,20.117765829352507,summer
New York,2017-07-29,31.300232279352272,summer
New York,2017-07-30,30.037339730648974,summer
New York,2017-07-31,21.89056440134895,summer
New York,2017-08-01,24.821600385421082,summer
New York,2017-08-02,23.422952197010474,summer
New York,2017-08-03,25.082896077718477,summer
New York,2017-08-04,21.561458720088726,summer
New York,2017-08-05,25.267485066872144,summer
New York,2017-08-06,32.93992524024753,summer
New York,2017-08-07,25.97531894137107,summer
New York,2017-08-08,17.547265902193338,summer
New York,2017-08-09,26.181502937586583,summer
New York,2017-08-10,28.06937079572256,summer
New York,2017-08-11,24.8568691523438,summer
New York,2017-08-12,20.196802403126263,summer
New York,2017-08-13,24.491883093098266,summer
New York,2017-08-14,24.638401864031998,summer
New York,2017-08-15,32.397032012001375,summer
New York,2017-08-16,22.063575289373833,summer
New York,2017-08-17,30.55444354474521,summer
New York,2017-08-18,28.00213823835372,summer
New York,2017-08-19,27.845625533663945,summer
New York,2017-08-20,26.31389849201372,summer
New York,2017-08-21,35.16199407918365,summer
New York,2017-08-22,18.369961880325896,summer
New York,2017-08-23,31.399456919596847,summer
New York,2017-08-24,23.95771774654486,summer
New York,2017-08-25,24.410765658499322,summer
New York,2017-08-26,26.19051326352673,summer
New York,2017-08-27,18.797223668749815,summer
New York,2017-08-28,16.63086304283758,summer
New York,2017-08-29,30.357197939094494,summer
New York,2017-08-30,25.478153650547394,summer
New York,2017-08-31,27.68159427317795,summer
New York,2017-09-01,19.86295066704194,autumn
New York,2017-09-02,20.24249561877697,autumn
New York,2017-09-03,17.236156962374217,autumn
New York,2017-09-04,15.661318265076345,autumn
New York,2017-09-05,14.822271155790354,autumn
New York,2017-09-06,18.71714105825779,autumn
New York,2017-09-07,18.651462050940058,autumn
New York,2017-09-08,17.31276082833515,autumn
New York,2017-09-09,16.761973531609737,autumn
New York,2017-09-10,10.114664569918475,autumn
New York,2017-09-11,17.323550881375226,autumn
New York,2017-09-12,17.262872053389295,autumn
New York,2017-09-13,9.345695934808468,autumn
New York,2017-09-14,13.066885866102382,autumn
New York,2017-09-15,22.62192220208114,autumn
New York,2017-09-16,27.47540933835161,autumn
New York,2017-09-17,15.294682422885547,autumn
New York,2017-09-18,7.659024090950826,autumn
New York,2017-09-19,21.618933046736235,autumn
New York,2017-09-20,17.42531837966785,autumn
New York,2017-09-21,10.673422785117152,autumn
New York,2017-09-22,20.962338804955394,autumn
New York,2017-09-23,16.82409236505774,autumn
New York,2017-09-24,18.53873608029052,autumn
New York,2017-09-25,4.706345986927223,autumn
New York,2017-09-26,25.450529595923612,autumn
New York,2017-09-27,21.501737046689765,autumn
New York,2017-09-28,14.046479932215435,autumn
New York,2017-09-29,24.366846606792524,autumn
New York,2017-09-30,19.93122599216897,autumn
New York,2017-10-01,12.826184057090918,autumn
New York,2017-10-02,21.5260524703668,autumn
New York,2017-10-03,9.625494091764697,autumn
New York,2017-10-04,16.204328947267534,autumn
New York,2017-10-05,11.012118850943539,autumn
New York,2017-10-06,17.873599307733457,autumn
New York,2017-10-07,17.797682570465184,autumn
New York,2017-10-08,16.350234741186995,autumn
New York,2017-10-09,20.693282898485464,autumn
New York,2017-10-10,12.698761250656643,autumn
New York,2017-10-11,14.592626360646596,autumn
New York,2017-10-12,14.084280694168593,autumn
New York,2017-10-13,15.721535729775203,autumn
New York,2017-10-14,12.024851639647588,autumn
New York,2017-10-15,15.678832021407253,autumn
New York,2017-10-16,18.320656968369747,autumn
New York,2017-10-17,27.964979505868268,autumn
New York,2017-10-18,19.667767557641262,autumn
New York,2017-10-19,18.712472564514506,autumn
New York,2017-10-20,21.34802347287002,autumn
New York,2017-10-21,17.501367229892786,autumn
New York,2017-10-22,16.06453249805394,autumn
New York,2017-10-23,5.927969699790594,autumn
New York,2017-10-24,8.39729574328873,autumn
New York,2017-10-25,8.61832973472178,autumn
New York,2017-10-26,16.76871626659896,autumn
New York,2017-10-27,20.11424578705565,autumn
New York,2017-10-28,16.406090013829782,autumn
New York,2017-10-29,15.880406130895654,autumn
New York,2017-10-30,7.495826192404652,autumn
New York,2017-10-31,21.265964932306495,autumn
New York,2017-11-01,20.381622688928474,autumn
New York,2017-11-02,21.645722618586227,autumn
New York,2017-11-03,12.86040303196256,autumn
New York,2017-11-04,12.074467351050789,autumn
New York,2017-11-05,14.86268597593136,autumn
New York,2017-11-06,12.54314250819571,autumn
New York,2017-11-07,20.755275693957326,autumn
New York,2017-11-08,17.392811556287647,autumn
New York,2017-11-09,21.66509141828645,autumn
New York,2017-11-10,8.995161510391846,autumn
New York,2017-11-11,16.187687181352516,autumn
New York,2017-11-12,6.956175935937624,autumn
New York,2017-11-13,10.004872986312815,autumn
New York,2017-11-14,16.939102689874407,autumn
New York,2017-11-15,11.217906567940847,autumn
New York,2017-11-16,10.698647152226453,autumn
New York,2017-11-17,11.167964773521545,autumn
New York,2017-11-18,16.266355846148752,autumn
New York,2017-11-19,12.29762059375592,autumn
New York,2017-11-20,10.795000787493752,autumn
New York,2017-11-21,21.649649571835027,autumn
New York,2017-11-22,12.628616172391517,autumn
New York,2017-11-23,24.357773199790145,autumn
New York,2017-11-24,16.61578823448629,autumn
New York,2017-11-25,20.244523957573442,autumn
New York,2017-11-26,20.0009456204333,autumn
New York,2017-11-27,18.447750179137444,autumn
New York,2017-11-28,13.952966603675367,autumn
New York,2017-11-29,26.15509645825569,autumn
New York,2017-11-30,19.954731775310897,autumn
New York,2017-12-01,-3.4436794620766946,winter
New York,2017-12-02,-6.340315129715587,winter
New York,2017-12-03,-4.1203569003661125,winter
New York,2017-12-04,-0.5053909269124623,winter
New York,2017-12-05,-8.652236863761539,winter
New York,2017-12-06,4.791666834860056,winter
New York,2017-12-07,-0.07147234451141193,winter
New York,2017-12-08,4.992837892481768,winter
New York,2017-12-09,0.196262118248931,winter
New York,2017-12-10,-8.503891164654473,winter
New York,2017-12-11,1.0185595072192748,winter
New York,2017-12-12,-13.449205036036851,winter
New York,2017-12-13,1.7759354966282748,winter
New York,2017-12-14,-4.399184176693642,winter
New York,2017-12-15,6.180602635234658,winter
New York,2017-12-16,-1.1798272445790816,winter
New York,2017-12-17,6.005533962243207,winter
New York,2017-12-18,2.0051767908805247,winter
New York,2017-12-19,-2.7985521885868136,winter
New York,2017-12-20,-0.03015517069949698,winter
New York,2017-12-21,-1.29305958417057,winter
New York,2017-12-22,-3.7218830143519055,winter
New York,2017-12-23,3.4639510618113127,winter
New York,2017-12-24,-3.9543349852325322,winter
New York,2017-12-25,2.0271699044800005,winter
New York,2017-12-26,-2.410305524468982,winter
New York,2017-12-27,4.592652452971823,winter
New York,2017-12-28,-1.48167817453609,winter
New York,2017-12-29,-3.586704058427963,winter
New York,2017-12-30,3.3381330274663927,winter
New York,2017-12-31,-4.950425809863754,winter
New York,2018-01-01,1.7284892026547352,winter
New York,2018-01-02,-1.8974150621871213,winter
New York,2018-01-03,5.714424767585982,winter
New York,2018-01-04,-8.689331327714385,winter
New York,2018-01-05,5.481146494522228,winter
New York,2018-01-06,-7.421633029419916,winter
New York,2018-01-07,3.5967816789918112,winter
New York,2018-01-08,-7.4586846448580655,winter
New York,2018-01-09,7.554097399209583,winter
New York,2018-01-10,0.021325165279630916,winter
New York,2018-01-11,-1.1751139424802717,winter
New York,2018-01-12,11.317587134127091,winter
New York,2018-01-13,-3.1512185266132304,winter
New York,2018-01-14,10.653406182563876,winter
New York,2018-01-15,0.6070474792423018,winter
New York,2018-01-16,-1.2379442450695075,winter
New York,2018-01-17,6.236110409519519,winter
New York,2018-01-18,-2.2229172824798042,winter
New York,2018-01-19,1.8178860019295315,winter
New York,2018-01-20,-0.3763434346438359,winter
New York,2018-01-21,-1.2250059509978626,winter
New York,2018-01-22,-0.49931364586262905,winter
New York,2018-01-23,3.9545873524584474,winter
New York,2018-01-24,-1.8766818649818995,winter
New York,2018-01-25,2.404154938568419,winter
New York,2018-01-26,6.27816371684264,winter
New York,2018-01-27,5.02423348336177,winter
New York,2018-01-28,10.931671578224716,winter
New York,2018-01-29,7.61403588408128,winter
New York,2018-01-30,-4.654309507969211,winter
New York,2018-01-31,3.939289496237964,winter
New York,2018-02-01,5.144397174835876,winter
New York,2018-02-02,3.4821734440408356,winter
New York,2018-02-03,-7.45386044409172,winter
New York,2018-02-04,-2.0059892857930732,winter
New York,2018-02-05,0.31379419506624273,winter
New York,2018-02-06,7.8518042668908326,winter
New York,2018-02-07,-0.5882825919149895,winter
New York,2018-02-08,0.715990479857584,winter
New York,2018-02-09,-0.3589700793149844,winter
New York,2018-02-10,6.152840130091831,winter
New York,2018-02-11,3.590809329744209,winter
New York,2018-02-12,4.999099779316799,winter
New York,2018-02-13,-11.649348033036297,winter
New York,2018-02-14,0.804496525205602,winter
New York,2018-02-15,-5.644939938676536,winter
New York,2018-02-16,-8.547329821853543,winter
New York,2018-02-17,5.381443673788343,winter
New York,2018-02-18,7.209437165427182,winter
New York,2018-02-19,1.3698800462928595,winter
New York,2018-02-20,1.964859100679715,winter
New York,2018-02-21,-2.0340971754148174,winter
New York,2018-02-22,5.217757738998479,winter
New York,2018-02-23,1.493547105307076,winter
New York,2018-02-24,0.6208948788192195,winter
New York,2018-02-25,-5.451080392221361,winter
New York,2018-02-26,5.076763118360907,winter
New York,2018-02-27,-2.836559105732513,winter
New York,2018-02-28,-1.454993094159836,winter
New York,2018-03-01,10.072006676033041,spring
New York,2018-03-02,6.441493874885904,spring
New York,2018-03-03,17.027356128366133,spring
New York,2018-03-04,11.042099187543887,spring
New York,2018-03-05,9.756753491070356,spring
New York,2018-03-06,2.7835956718934662,spring
New York,2018-03-07,14.705745341397002,spring
New York,2018-03-08,9.19375869120081,spring
New York,2018-03-09,5.352063650900178,spring
New York,2018-03-10,5.465169308826722,spring
New York,2018-03-11,2.664893245537609,spring
New York,2018-03-12,4.730205128512943,spring
New York,2018-03-13,12.120406997152365,spring
New York,2018-03-14,14.828387831154597,spring
New York,2018-03-15,10.852135510344915,spring
New York,2018-03-16,12.784983958456113,spring
New York,2018-03-17,6.001982475389971,spring
New York,2018-03-18,14.47636427681895,spring
New York,2018-03-19,2.332628539463525,spring
New York,2018-03-20,11.237354413010586,spring
New York,2018-03-21,15.799634337371861,spring
New York,2018-03-22,18.493999323997677,spring
New York,2018-03-23,5.619854708951934,spring
New York,2018-03-24,15.165008978547815,spring
New York,2018-03-25,8.363705574465893,spring
New York,2018-03-26,21.013929437135424,spring
New York,2018-03-27,15.208750486263249,spring
New York,2018-03-28,16.8093442818325,spring
New York,2018-03-29,3.2798894784180623,spring
New York,2018-03-30,7.175530408959842,spring
New York,2018-03-31,13.741938048157229,spring
New York,2018-04-01,5.629482478554816,spring
New York,2018-04-02,2.7815472838492283,spring
New York,2018-04-03,2.7449190171858753,spring
New York,2018-04-04,14.544388455712497,spring
New York,2018-04-05,4.756276602961277,spring
New York,2018-04-06,10.195658291214418,spring
New York,2018-04-07,14.252876132335508,spring
New York,2018-04-08,8.66065163900655,spring
New York,2018-04-09,5.386379278637473,spring
New York,2018-04-10,3.302128177251886,spring
New York,2018-04-11,13.262636540958974,spring
New York,2018-04-12,-0.01142679234543742,spring
New York,2018-04-13,7.803816887325091,spring
New York,2018-04-14,12.172644135485982,spring
New York,2018-04-15,2.8232167712458933,spring
New York,2018-04-16,0.581628571081966,spring
New York,2018-04-17,7.673404947959283,spring
New York,2018-04-18,18.472995854454602,spring
New York,2018-04-19,8.163994976450375,spring
New York,2018-04-20,16.49285874959803,spring
New York,2018-04-21,7.979058121439246,spring
New York,2018-04-22,14.653974530942756,spring
New York,2018-04-23,3.675835893808289,spring
New York,2018-04-24,9.089432635821325,spring
New York,2018-04-25,15.641951464575385,spring
New York,2018-04-26,5.630016390231593,spring
New York,2018-04-27,20.126406781411166,spring
New York,2018-04-28,11.737611465471609,spring
New York,2018-04-29,14.496242541992128,spring
New York,2018-04-30,13.671208189700046,spring
New York,2018-05-01,11.625266871481596,spring
New York,2018-05-02,9.382266824978512,spring
New York,2018-05-03,9.706443920036326,spring
New York,2018-05-04,12.49447134396601,spring
New York,2018-05-05,14.515156418522178,spring
New York,2018-05-06,20.738457319219428,spring
New York,2018-05-07,10.179348514617319,spring
New York,2018-05-08,7.468163802145389,spring
New York,2018-05-09,15.434824272237135,spring
New York,2018-05-10,17.212647112920838,spring
New York,2018-05-11,7.277767856796642,spring
New York,2018-05-12,14.105533794855216,spring
New York,2018-05-13,13.86877948791826,spring
New York,2018-05-14,9.025440887757597,spring
New York,2018-05-15,4.763027205284187,spring
New York,2018-05-16,10.385276784672985,spring
New York,2018-05-17,8.438551539563676,spring
New York,2018-05-18,5.738326991207738,spring
New York,2018-05-19,9.706521319777805,spring
New York,2018-05-20,12.112372900905658,spring
New York,2018-05-21,13.130840599914082,spring
New York,2018-05-22,15.46652526323121,spring
New York,2018-05-23,19.083351937744204,spring
New York,2018-05-24,19.016157075398134,spring
New York,2018-05-25,9.586339994377472,spring
New York,2018-05-26,9.193945092459174,spring
New York,2018-05-27,0.46522638192089616,spring
New York,2018-05-28,6.72382673352211,spring
New York,2018-05-29,6.5417692836641175,spring
New York,2018-05-30,6.8950190801653335,spring
New York,2018-05-31,6.92976940042735,spring
New York,2018-06-01,21.1036441132399,summer
New York,2018-06-02,24.102245392387516,summer
New York,2018-06-03,27.120883399763716,summer
New York,2018-06-04,17.034844508148474,summer
New York,2018-06-05,30.05351904635148,summer
New York,2018-06-06,27.19342051501561,summer
New York,2018-06-07,22.190689457055235,summer
New York,2018-06-08,23.018198033051842,summer
New York,2018-06-09,18.559411304001898,summer
New York,2018-06-10,30.483116819394844,summer
New York,2018-06-11,26.881572966205518,summer
New York,2018-06-12,23.185427927020505,summer
New York,2018-06-13,17.345411175463173,summer
New York,2018-06-14,25.29059190954244,summer
New York,2018-06-15,26.233435931071316,summer
New York,2018-06-16,22.18137400904357,summer
New York,2018-06-17,28.7401904235171,summer
New York,2018-06-18,27.613278440765562,summer
New York,2018-06-19,25.214740986087858,summer
New York,2018-06-20,30.54202799772548,summer
New York,2018-06-21,24.17263188693668,summer
New York,2018-06-22,29.926267211143085,summer
New York,2018-06-23,20.174278719545573,summer
New York,2018-06-24,27.035988462847197,summer
New York,2018-06-25,20.32618128584486,summer
New York,2018-06-26,18.80652911298271,summer
New York,2018-06-27,27.121860254240424,summer
New York,2018-06-28,25.29785011940266,summer
New York,2018-06-29,23.95246620143017,summer
New York,2018-06-30,20.419796571353377,summer
New York,2018-07-01,23.706955582255286,summer
New York,2018-07-02,37.110761699695516,summer
New York,2018-07-03,21.83155163225462,summer
New York,2018-07-04,28.374312655821186,summer
New York,2018-07-05,31.587155378085832,summer
New York,2018-07-06,18.745749950956593,summer
New York,2018-07-07,15.624952476418233,summer
New York,2018-07-08,28.939088319417493,summer
New York,2018-07-09,16.20622539617135,summer
New York,2018-07-10,22.47530919643826,summer
New York,2018-07-11,22.508178215763007,summer
New York,2018-07-12,15.377358877235567,summer
New York,2018-07-13,27.144443678176764,summer
New York,2018-07-14,18.14765102097337,summer
New York,2018-07-15,15.767111415553517,summer
New York,2018-07-16,31.976886483116765,summer
New York,2018-07-17,21.299473810506324,summer
New York,2018-07-18,24.89625938336278,summer
New York,2018-07-19,27.121993185489266,summer
New York,2018-07-20,23.29919874353476,summer
New York,2018-07-21,23.867134340273598,summer
New York,2018-07-22,31.647109777767376,summer
New York,2018-07-23,20.341739590851525,summer
New York,2018-07-24,23.41023437687336,summer
New York,2018-07-25,29.083021584596217,summer
New York,2018-07-26,28.68638681599706,summer
New York,2018-07-27,28.931768442935322,summer
New York,2018-07-28,20.791404856918497,summer
New York,2018-07-29,29.974544851346494,summer
New York,2018-07-30,18.649292098069196,summer
New York,2018-07-31,35.40040432566971,summer
New York,2018-08-01,35.28727978966757,summer
New York,2018-08-02,23.054413278070285,summer
New York,2018-08-03,27.756969794449926,summer
New York,2018-08-04,32.46551591426442,summer
New York,2018-08-05,18.357149107444645,summer
New York,2018-08-06,24.84875868378966,summer
New York,2018-08-07,23.898066989564647,summer
New York,2018-08-08,28.39690845320945,summer
New York,2018-08-09,23.590994827696942,summer
New York,2018-08-10,24.457459454667813,summer
New York,2018-08-11,17.899785575050345,summer
New York,2018-08-12,19.237599985184595,summer
New York,2018-08-13,25.9542848919717,summer
New York,2018-08-14,24.039811449299062,summer
New York,2018-08-15,24.885572762255695,summer
New York,2018-08-16,32.193641867055305,summer
New York,2018-08-17,31.555314679443853,summer
New York,2018-08-18,19.462489482849925,summer
New York,2018-08-19,29.20891657314706,summer
New York,2018-08-20,28.412511398799904,summer
New York,2018-08-21,28.122249861110465,summer
New York,2018-08-22,22.611781600958626,summer
New York,2018-08-23,32.73288421994718,summer
New York,2018-08-24,35.39487139345266,summer
New York,2018-08-25,20.55224118914457,summer
New York,2018-08-26,19.622055913877947,summer
New York,2018-08-27,28.615563676132478,summer
New York,2018-08-28,28.93800242364735,summer
New York,2018-08-29,21.26201654862712,summer
New York,2018-08-30,28.489393743257697,summer
New York,2018-08-31,22.882743819301208,summer
New York,2018-09-01,11.89581979995666,autumn
New York,2018-09-02,12.571093272314975,autumn
New York,2018-09-03,14.465969635040206,autumn
New York,2018-09-04,21.709245003415777,autumn
New York,2018-09-05,12.43593465373871,autumn
New York,2018-09-06,18.62016923332121,autumn
New York,2018-09-07,14.303175180956572,autumn
New York,2018-09-08,18.471568811344845,autumn
New York,2018-09-09,12.805593971519475,autumn
New York,2018-09-10,16.865882990895322,autumn
New York,2018-09-11,12.569724335251927,autumn
New York,2018-09-12,4.247330498166004,autumn
New York,2018-09-13,12.009723178008304,autumn
New York,2018-09-14,20.30172007684616,autumn
New York,2018-09-15,16.633242291297286,autumn
New York,2018-09-16,7.5365263457752825,autumn
New York,2018-09-17,19.902275263108884,autumn
New York,2018-09-18,11.608702306675593,autumn
New York,2018-09-19,18.52025662192193,autumn
New York,2018-09-20,14.000554809562185,autumn
New York,2018-09-21,13.321870810913847,autumn
New York,2018-09-22,18.64364377941761,autumn
New York,2018-09-23,19.38024949218984,autumn
New York,2018-09-24,23.447950538330872,autumn
New York,2018-09-25,20.35660426238583,autumn
New York,2018-09-26,15.072231492838824,autumn
New York,2018-09-27,16.91474468930241,autumn
New York,2018-09-28,14.019481224433692,autumn
New York,2018-09-29,19.30183028418618,autumn
New York,2018-09-30,7.585367090759477,autumn
New York,2018-10-01,22.032483103886626,autumn
New York,2018-10-02,13.520966697808028,autumn
New York,2018-10-03,11.655381007368364,autumn
New York,2018-10-04,19.166771717370004,autumn
New York,2018-10-05,21.623226661267463,autumn
New York,2018-10-06,16.61433127919578,autumn
New York,2018-10-07,13.416735888917477,autumn
New York,2018-10-08,13.211458602965132,autumn
New York,2018-10-09,8.316909712892436,autumn
New York,2018-10-10,8.417481891933992,autumn
New York,2018-10-11,18.866287446391844,autumn
New York,2018-10-12,13.13166988261613,autumn
New York,2018-10-13,27.12015134497638,autumn
New York,2018-10-14,12.205669622352987,autumn
New York,2018-10-15,15.89731194323571,autumn
New York,2018-10-16,9.216938032403052,autumn
New York,2018-10-17,14.704897263878474,autumn
New York,2018-10-18,8.774087569213489,autumn
New York,2018-10-19,19.683966757465356,autumn
New York,2018-10-20,19.503157110263736,autumn
New York,2018-10-21,27.32237832104085,autumn
New York,2018-10-22,23.69918060730013,autumn
New York,2018-10-23,15.854592919290342,autumn
New York,2018-10-24,9.980253971063636,autumn
New York,2018-10-25,18.74505820841998,autumn
New York,2018-10-26,22.7778094849697,autumn
